770365,魔導皇聖　忒莉絲,魔法使族等級五怪獸二體\n①：此卡攻擊力上升我方場上超量素材數量×300。\n②：1回合1次，取除此卡1個超量素材才能發動。將我方的牌組洗牌。從我方牌組上翻開5張牌。選擇場上最多和那之中「魔導書」卡片數量的怪獸破壞。那之後，翻開的卡以喜歡的順序放回牌組上方。
786906,逢魔之刻,①：以我方‧對方墓地1體不能通常召喚的怪獸為對象才能發動。該體怪獸在我方場上特殊召喚。
799183,超戰士之盾,①：我方場上有「混沌士兵」怪獸存在，場上的怪獸為對象的怪獸的效果‧魔法‧陷阱卡發動時才能發動。那個發動無效並破壞。\n②：此卡在墓地存在的場合，把我方場上1個魔力計數器取除才能發動。墓地的此卡在我方場上覆蓋。因此效果覆蓋之此卡從場上離開的場合除外。
811734,DDD的契約變更,①：對方怪獸的攻擊宣言時，從以下效果選擇1個才能發動。\n●從我方墓地把1體「DDD」怪獸除外，該攻擊怪獸的攻擊力下降除外怪獸的攻擊力。\n●從牌組把1體等級4以下的「DD」靈擺怪獸加入手牌。
816427,新赤炎界‧女郎,此卡名的①②效果1回合各僅能使用1次。\n①：從手牌把1體炎屬性怪獸送去墓地，以對方墓地1張卡為對象才能發動。那張卡除外。此效果在對方回合也能發動。\n②：此卡已在怪獸區域存在的狀態，從對方墓地有卡被除外的場合才能發動。從牌組把此卡名以外的1體守備力200以下的炎屬性怪獸送去墓地。
821049,惡集＝不滅泉界,協調一體以上＋光屬性怪獸一體\n此卡名的②③效果1回合各僅能使用1次。\n①：此卡於怪獸區域存在，卡名當作「惡集＝霜星」使用。\n②：此卡同步召喚的場合才能發動。從牌組把1張有「惡集＝霜星」卡名記述的魔法‧陷阱卡加入手牌。\n③：我方主要階段才能發動。選擇我方場上的1體怪獸破壞。此回合，我方場上的同步怪獸攻擊力上升800。
844056,赤紅飛矢,此卡名的卡1回合僅能發動1張。\n①：以額外怪獸區域最多2體表側表示怪獸為對象才能發動。那些怪獸直到結束階段除外。
847915,編號障壁,①：我方場上只存在「No.」怪獸的場合才能發動。場上「No.」怪獸不會被卡片效果破壞，也不會被冠有「No.」以外的怪獸戰鬥破壞。我方「No.」怪獸被破壞的場合，此卡破壞。
856784,運命之抽牌,此卡名的卡1回合僅能發動1張。\n①：我方生命值比對方少，場上攻擊力最高之怪獸在對方場上存在的場合才能發動。從牌組選3張卡名相異的卡給對方觀看，那3張洗牌回到牌組最上方。那之後，我方從牌組抽1張。此卡發動後，直到回合結束時，我方不能把魔法‧陷阱卡覆蓋，僅能有1次把魔法‧陷阱‧怪獸的效果發動。
863795,銀河的召喚師,此卡名的①②效果1回合各僅能使用1次。\n①：此卡召喚‧特殊召喚成功的場合，以我方墓地1體此卡名以外的「光子」怪獸或「銀河」怪獸為對象才能發動。該怪獸守備表示特殊召喚。\n②：以此卡以外我方場上1體光屬性怪獸為對象才能發動。該怪獸直到回合結束為止變成等級4。
876330,龍盟兵器－銀槲之劍,①：此卡可以將我方場上表側表示存在的1體「龍盟」怪獸送入墓地，從手牌特殊召喚。\n②：此卡從手牌召喚‧特殊召喚成功時可以發動，選擇我方墓地存在的1體「龍盟」龍族怪獸，當作裝備卡裝備此卡。
879958,並列埠裝甲,①：以我方場上1體連結怪獸為對象才能把此卡發動。此卡當作裝備卡使用給那體怪獸裝備。裝備怪獸不會成為對方的效果的對象，不會被戰鬥破壞。\n②：從我方墓地把此卡和2體連結怪獸除外，以我方場上1體連結怪獸為對象才能發動。此回合，那體怪獸在同1次的戰鬥階段中可以作2次攻擊。
897409,銀河百式,此卡名的卡1回合僅能發動1張。\n此卡名的②效果1回合僅能使用1次。\n①：作為此卡發動時的效果處理，可以從牌組將1張「光子」卡或「銀河」卡送去墓地。\n②：我方場上有「銀河眼的光子龍」特殊召喚成功的場合才能發動。確認對方的額外牌組。那之後，可以從以下效果選擇1個適用。\n●選擇那之中的1體怪獸除外。\n●選擇那之中的1體「No.」怪獸在我方場上特殊召喚。
899287,怪鳥　格萊弗,此卡名的②效果1回合僅能使用1次。\n①：將此卡從手牌捨棄才能發動。從牌組把1張「修特羅姆堡的黃金城」加入手牌。\n②：此卡召喚‧特殊召喚成功的場合，以對方魔法與陷阱區域1張卡為對象才能發動。該卡破壞。
900787,龍盟騎士－魔翔之槍,龍族協調＋協調以外的鳥獸族怪獸一體以上\n①：此卡進行戰鬥的傷害步驟時，僅1次將我方墓地存在的1體鳥獸族怪獸除外才能發動。此卡的攻擊力在結束階段前上升除外怪獸的攻擊力。
904185,垂直著陸,此卡名的①效果1回合僅能使用1次。\n①：解放衍生物以外我方場上任意數量的風屬性怪獸才能發動。特殊召喚解放怪獸數量的「幻獸機衍生物」。（機械族‧風‧等級3‧攻／守0）\n
904186,幻獸機衍生物,由「垂直著陸」的效果特殊召喚。
911883,預想GUY,①：我方場上沒有怪獸存在的場合才能發動。從牌組將1體等級4以下的通常怪獸特殊召喚。
917796,我我我搭檔,此卡名的①效果1回合僅能使用1次。\n①：我方場上所有「我我我」怪獸攻擊力直到下次我方的準備階段時為止上升我方場上「我我我」怪獸數量×500。
923596,齒輪齒輪裝甲,①：此卡1回合1次可以變成裡側守備表示。\n②：此卡反轉時可以發動。從牌組將1體「齒輪齒輪裝甲」以外「齒輪齒輪」怪獸加入手牌。
938717,起動兵長　旋轉指揮者,此卡名的①效果1回合各僅能使用1次。\n①：以我方墓地‧場上最多2體卡名相異的機械族「零件」怪獸為對象才能發動。從手牌把此卡特殊召喚。那之後，作為對象的怪獸當作裝備卡給此卡裝備。\n②：此卡的攻擊力上升因此卡的效果裝備怪獸數量×1000。
952523,庫菈莉亞的蟲惑魔,昆蟲族‧植物族怪獸二體\n此卡名的②③效果1回合各僅能使用1次。\n①：連結召喚之此卡不受陷阱卡的效果影響。\n②：此卡於怪獸區域存在，我方發動「洞」通常陷阱卡以及「落穴」通常陷阱卡在發動後可以不送去墓地，直接覆蓋。\n③：我方結束階段，以我方墓地1體「蟲惑魔」怪獸為對象才能發動。該怪獸守備表示特殊召喚。
967928,懲罰遊戲！,①：當對方有4張手牌時，選擇以下其中1個效果發動：\n●對方於下個抽牌階段時不能抽牌。\n●對方於這個回合不能發動魔法‧陷阱卡。
975299,巨大要塞　澤塔斯,①：作為此卡發動時的效果處理，從牌組將1張「頭目連環戰」加入手牌。\n②：我方場上所有「巨大戰艦」怪獸的攻擊力‧守備力上升500，不會成為對方的卡片效果的對象，不會被對方的卡片效果破壞。\n③：1回合1次，我方的主要階段時可以發動。從手牌將1體「巨大戰艦」怪獸特殊召喚。\n④：我方場上有「巨大戰艦」怪獸被召喚‧特殊召喚的場合發動。給那體怪獸搭載1個自身效果使用的計數器。
980973,武裝龍　LV3,①：我方的準備階段時，可以把場上表側表示的此卡送去墓地，從手牌‧牌組把1體「武裝龍　LV5」特殊召喚。
981540,減半不破,①：選擇場上的1體怪獸為對象才能發動。這個回合，選擇的怪獸不會被戰鬥破壞，該怪獸戰鬥所產生給我方的戰鬥傷害變成一半。
983995,籃板,①：對方發動使場上的卡回到手牌的效果時才能發動。無效那個效果，並從對方手牌‧場上選擇1張卡送入墓地。\n②：覆蓋的此卡被對方破壞送入墓地時發動，從牌組抽1張牌。
984114,電車機人,①：此卡召喚‧反轉召喚‧特殊召喚成功時可以發動。將2體我方墓地存在的「電車機人」以外的「機人」怪獸加入手牌。
987311,DDD疾風王　亞歷山大,「DD」協調＋協調以外的怪獸一體以上\n此卡名的①效果1回合僅能使用1次。\n①：此卡於怪獸區域存在，我方場上除此卡以外有「DD」怪獸召喚‧特殊召喚的場合，以我方墓地1體等級4以下的「DD」怪獸為對象才能發動。該怪獸特殊召喚。
1003028,老虎狗潛水員,此卡名的①方法特殊召喚1回合僅能1次。\n①：對方場上有怪獸存在，我方場上只有等級4怪獸存在的場合，此卡可以從手牌特殊召喚。用這個方法進行的「老虎狗潛水員」的特殊召喚1回合只能1次。\n②：此卡作為超量素材的場合，只能用於戰士族怪獸的超量召喚。
1003840,星光交叉點．垃圾,此卡名的①②效果1回合僅能各使用1次。\n①：解放我方場上的1體協調才能發動。從牌組特殊召喚1體和解放的怪獸等級不同的「同步者」怪獸。\n②：在對方回合，同步怪獸從我方額外牌組特殊召喚的場合，以場上的1張卡為對象發動。那張卡回到持有者牌組。
1005587,煉獄的落穴,①：對方特殊召喚攻擊力2000以上的怪獸時才能發動。那1體攻擊力2000以上的怪獸的效果無效並破壞。
1006081,垃圾變更者,此卡名的①效果1回合僅能使用1次。\n①：此卡召喚‧特殊召喚成功的場合，可以以我方場上1體「垃圾」怪獸為對象，選擇以下1個效果發動。\n●對象怪獸上升等級1。\n●對象怪獸下降等級1。
1033312,苦澀的決斷,此卡名的①效果1回合僅能使用1次。\n①：從牌組將一體等級4以下的通常怪獸送去墓地，那1張同名卡從牌組加入手牌。
1036974,厄運,①：以對方場上1體表側表示怪獸為對象才能發動。給予對方該怪獸原攻擊力數值一半的傷害。此回合，我方怪獸不能攻擊。
1041278,分離之烙印,此卡名的卡1回合僅能發動1張。\n①：把我方場上1體融合怪獸解放，從雙方墓地怪獸以及除外的怪獸之中，以融合怪獸以外2體怪獸為對象才能發動。那些怪獸在雙方場上特殊召喚。把需以「阿不思的落胤」為融合素材之融合怪獸解放來把此卡發動的場合，可以作為代替把作為對象的2體怪獸在我方場上守備表示特殊召喚。
1045143,齒輪齒輪人　Mk－Ⅱ,①：此卡召喚‧反轉召喚成功時，可以從我方手牌‧墓地選擇1體「齒輪齒輪」怪獸以表側守備表示特殊召喚。
1050186,星守的星因士　天市右垣七,此卡名的①效果1回合僅能使用1次。\n①：此卡召喚‧反轉召喚‧特殊召喚成功的場合才能發動。從牌組把此卡名以外1張「星守」卡送入墓地。
1050355,闇黑之夢魔鏡,此卡名的①效果1回合僅能使用1次。\n①：結束階段時可以把此卡除外發動。從我方的手牌‧牌組選1張「聖光之夢魔鏡」發動。\n②：我方場上有闇屬性「夢魔鏡」怪獸存在的場合，每次對方對怪獸的特殊召喚成功，給予對方300傷害。
1050684,廢鐵地帶,①：從我方牌組將1體「廢鐵」協調怪獸加入手牌。
1061200,F.A.　街道大獎賽GP,此卡名的②效果1回合僅能使用1次。\n①：場上的全部「F.A.」怪獸的等級在主要階段和戰鬥階段內上升2。 \n②：我方場上的「F.A.」怪獸不會成為對方卡片效果的對象。\n③：場上表側表示之此卡被效果破壞的場合才能發動。從牌組把此卡名以外的1張「F.A.」卡加入手牌。
1073952,魔法盆栽,①：將我方場上表側表示存在1張永續陷阱卡送入墓地來發動。從我方牌組抽2張卡。
1082946,命運的火時計,①：1張卡的回合倒數前進1回合。
1102515,暗黑的模仿箱　LV3,①：此卡由於戰鬥破壞送往墓地時發動。此卡控制者從牌組抽1張牌。如果此卡是以「暗黑的模仿箱　LV1」的效果特殊召喚，則抽2張牌。
